#,catalog,sub category,Name,Price,date
110833,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Ревизия кан. PP Ø110 мм (оранж) (20 уп) ТМ ""ASG""","62,1",19.12.2023
67637,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Крестовина кан. PP Ø50 мм 45° (40 уп) ТМ ""RTP""","24,55",19.12.2023
96387,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Аэратор канализационный PP Ø50 мм (50 уп) ТМ ""RTP""","34,4",19.12.2023
110631,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 250 ММ,"Труба Канализационная ПВХ SN4 (6,2 mm) D=250 mm; L=2.0m ТМ ""TehnoWorld""",524,19.12.2023
98896,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Труба Канализационная ПВХ SN4 (3,2 mm) D=110 mm; L=4.0m ТМ ""TehnoWorld""","266,2",19.12.2023
108876,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап металлический линейный сухой SLIM (400х675мм диам 50),"1302,7",19.12.2023
94048,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Отвод кан. PP Ø110/50 мм 90° (Лев+Прав) (25 уп) ТМ ""RTP""","30,35",19.12.2023
105283,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 250 ММ,"Труба Канализационная ПВХ SN4 (6,2 mm) D=250 mm; L=4.0m ТМ ""TehnoWorld""","1031,6",19.12.2023
109442,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап горизонтальный (ТQ1112) D110 не регулир./решетка нерж.150х150 мм сух.затвор.,"287,4",19.12.2023
99760,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Труба Канализационная ПВХ SN4 (4,9 mm) D=200 mm; L=4.0m ТМ ""TehnoWorld""","793,3",19.12.2023
95222,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/160 мм 45° (оранж) ТМ ""RTP""","281,85",19.12.2023
108577,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Крестовина кан. PVC Ø110 мм 45° (10 уп) ТМ ""Firat""","62,25",19.12.2023
108592,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Ревизия кан. PP Ø160 мм (оранж) (20 уп) ТМ ""ASG""","823,85",19.12.2023
68896,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Крестовина кан. PP Ø110 мм 45° (14 уп) ТМ ""RTP""","62,25",19.12.2023
76348,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Заглушка кан. PP Ø110 мм (250 уп) ТМ ""RTP""","7,1",19.12.2023
96551,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап AlcaPlast APZ10-750M,"1659,85",19.12.2023
99450,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап AlcaPlast APZ10-550M,1485,19.12.2023
108877,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап металлический линейный сухой SLIM (500х675мм диам 50),"1476,4",19.12.2023
108993,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Переход кан. PP (HTR) Ø50/75 мм (пласт/чугун) (16 шт/уп) ТМ ""ASG""","13,2",19.12.2023
110144,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Отвод кан. PP Ø200 мм 45° (оранж) (4 уп) ТМ ""ASG""","243,3",19.12.2023
92955,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Отвод кан. PP Ø50 мм 30° (150 уп) ТМ ""RTP""","6,6",19.12.2023
95215,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Ревизия кан. PP Ø 200 мм (оранж) (6 уп) ТМ ""RTP""","550,6",19.12.2023
95220,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/110 мм 45° (оранж) ТМ ""RTP""","256,5",19.12.2023
96550,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап AlcaPlast APZ10-850M,"1772,15",19.12.2023
104978,КАНАЛИЗАЦИЯ,ВНУТРЕННЯЯ МАЛОШУМНАЯ БЕЛАЯ КАНАЛИЗАЦИЯ,"Крестовина кан. PP Ø110/110/110 мм 90° (Двухплоскостная) (20 уп) ELITE ""RTP""","63,15",19.12.2023
105281,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Труба Канализационная ПВХ SN4 (7,7 mm) D=315 mm; L=4.0m ТМ ""TehnoWorld""","1768,95",19.12.2023
108603,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/160 мм 90° (оранж) ТМ ""ASG""","395,2",19.12.2023
108605,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/200 мм 45° (оранж)ТМ ""ASG""","535,75",19.12.2023
72118,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Крестовина кан. PP Ø50 мм 90° (50 уп) ТМ ""RTP""","23,95",19.12.2023
95223,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/160 мм 90° (оранж) ТМ ""RTP""","364,1",19.12.2023
99926,КАНАЛИЗАЦИЯ,ВНУТРЕННЯЯ МАЛОШУМНАЯ БЕЛАЯ КАНАЛИЗАЦИЯ,"Муфта кан. PP Ø50 мм ремонтная (60 уп) ELITE ""RTP""","8,65",19.12.2023
100088,КАНАЛИЗАЦИЯ,ВНУТРЕННЯЯ МАЛОШУМНАЯ БЕЛАЯ КАНАЛИЗАЦИЯ,"Крестовина кан. PP Ø110/110/ 50 мм 90° (20 уп) ELITE ""RTP""","59,2",19.12.2023
108588,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/110 мм 45° (оранж) (2 уп) ТМ ""ASG""","141,85",19.12.2023
108589,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/160 мм 45° (оранж) (2 уп) ТМ ""ASG""","168,85",19.12.2023
108591,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/160 мм 90° (оранж) (4 уп) ТМ ""ASG""","157,85",19.12.2023
108604,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/200 мм 90° (оранж) ТМ ""ASG""",521,19.12.2023
65579,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап горизонтальный D110 не регулир./решетка пласт. 150х150мм,"35,45",19.12.2023
74898,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Тройник кан. PP 110/110 мм 45° (18 уп) ТМ ""RTP""","36,3",19.12.2023
96553,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап AlcaPlast APZ10-950M,"1859,5",19.12.2023
104534,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Заглушка кан. PP Ø32 мм (300 уп) ТМ ""RTP""","3,85",19.12.2023
69900,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Отвод кан. PP Ø110/50 мм 90° (Фронт-тыл) (35 уп) ТМ ""RTP""","41,95",19.12.2023
93209,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Крестовина кан. PP Ø110 мм 45° (оранж) (14 уп) ТМ ""RTP""","56,4",19.12.2023
96552,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап AlcaPlast APZ10-650M,"1336,4",19.12.2023
109440,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап вертикальный (ТQ5212) D50 не регулир./решетка нерж.150х150 мм сух.затвор.,"249,25",19.12.2023
70395,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Отвод кан. PP Ø110/50 мм 90° (Фрон-верх) (35 уп) ТМ ""RTP""","43,55",19.12.2023
71830,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/160 мм 90° (оранж) (9 уп) ТМ ""RTP""","157,85",19.12.2023
71970,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/110 мм 90° (оранж) (9 уп) ТМ ""RTP""","128,65",19.12.2023
74911,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Обратный клапан кан. PP Ø160 мм (оранж) ТМ ""RTP""","996,3",19.12.2023
82815,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Тройник кан. PP 50/50 мм 45° (50 уп) ТМ ""RTP""","11,25",19.12.2023
95221,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/110 мм 90° (оранж) ТМ ""RTP""","264,4",19.12.2023
70784,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Труба Канализационная PP SN4 (4,9 mm) D=160 mm; L=6.0m ТМ ""RTP""","816,8",19.12.2023
71887,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Ревизия кан. PP Ø110 мм (оранж) (25 уп) ТМ ""RTP""","50,65",19.12.2023
73437,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Отвод кан. PP Ø50 мм 90° (120 уп) ТМ ""RTP""","5,9",19.12.2023
75960,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Отвод кан. PP Ø110 мм ( Универсальный ) (30 уп) ТМ ""RTP""","50,1",19.12.2023
92959,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Крестовина кан. PP Ø110/110/50/50 мм 90° (Лев+Прав) (18 уп) ТМ ""RTP""","64,65",19.12.2023
108413,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Тройник кан. PVC 110/110 мм 45° (10 уп) ТМ ""Firat""","36,3",19.12.2023
108417,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Крестовина кан. PVC Ø50 мм 45° (50 уп) ТМ ""Firat""","24,55",19.12.2023
72393,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Крестовина кан. PP Ø110 мм 90° (18 уп) ТМ ""RTP""","68,05",19.12.2023
73620,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Заглушка кан. PP Ø110 мм (оранж) (50 уп) ТМ ""RTP""","11,4",19.12.2023
82816,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Тройник кан. PP 110/50 мм 90° (40 уп) ТМ ""RTP""","24,15",19.12.2023
93266,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Отвод кан. PP Ø160 мм 67° (оранж) ТМ ""RTP""","70,9",19.12.2023
108419,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Ревизия кан. Угловая PVC Ø110 мм (15 уп) ТМ ""Firat""","39,15",19.12.2023
108420,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Муфта кан. PVC Ø50 мм ремонтная БЕЗ перегородки (150 уп) ТМ ""Firat""","10,15",19.12.2023
108598,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Редукция кан. PP Ø200х160 мм (оранж) (8 уп) ТМ ""ASG""","190,85",19.12.2023
110779,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Труба Канализационная ПВХ SN4 (7,7 mm) D=315 mm; L=6.0m ТМ ""TehnoWorld""","2653,45",19.12.2023
68063,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап вертикальный D110 не регулир./решетка пласт. 150х150мм,"28,2",19.12.2023
73161,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Тройник кан. PP Ø110/110 мм 90° (оранж) (25 уп) ТМ ""RTP""","43,85",19.12.2023
73619,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Ревизия кан. PP Ø160 мм (оранж) (9 уп) ТМ ""RTP""","222,8",19.12.2023
74867,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Тройник кан. PP 110/110 мм 90° (25 уп) ТМ ""RTP""","32,05",19.12.2023
95217,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Труба Канализационная PP SN4 (6,2 mm) D=200 mm; L=1.0m ТМ ""RTP""","213,7",19.12.2023
108599,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/110 мм 45° (оранж) (2 уп) ТМ ""ASG""","363,35",19.12.2023
108602,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Тройник кан. PP Ø200/110 мм 90° (оранж) ТМ ""ASG""","318,4",19.12.2023
110225,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Отвод кан. PP Ø110 мм 90° (20 уп) ТМ ""ASG""","18,9",19.12.2023
71698,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 160 ММ,"Тройник кан. PP Ø160/160 мм 45° (оранж) (6 уп) ТМ ""RTP""","168,85",19.12.2023
75420,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Тройник кан. PP 50/50 мм 90° (75 уп) ТМ ""RTP""","11,25",19.12.2023
76347,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 50 ММ,"Заглушка кан. PP Ø50 мм (80 уп) ТМ ""RTP""",6,19.12.2023
92973,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап горизонтальный D110 не регулир./решетка нерж.150х150 мм,"137,85",19.12.2023
93237,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Обратный клапан кан. PP Ø110 мм (оранж) ТМ ""RTP""","617,65",19.12.2023
93462,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Обратный клапан канализационный PP-R Ø50 мм (оранж) ТМ ""RTP""","213,05",19.12.2023
95211,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Отвод кан. PP Ø200 мм 45° (оранж) (10 уп) ТМ ""RTP""","186,4",19.12.2023
95213,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Редукция кан. PP Ø200х110 мм (оранж) (20 уп) ТМ ""RTP""","100,85",19.12.2023
95218,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Труба Канализационная PP SN4 (6,2 mm) D=200 mm; L=2.0m ТМ ""RTP""","441,5",19.12.2023
95226,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Заглушка кан. PP Ø200 мм (оранж) (40 уп) ТМ ""RTP""","57,9",19.12.2023
95364,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Муфта кан. PP Ø200 мм (оранж) (10 уп) ТМ ""RTP""","179,1",19.12.2023
104964,КАНАЛИЗАЦИЯ,ВНУТРЕННЯЯ МАЛОШУМНАЯ БЕЛАЯ КАНАЛИЗАЦИЯ,"Крестовина кан. PP Ø110/110/50 мм 90° (Левая) (20 уп) ELITE ""RTP""","61,45",19.12.2023
108418,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Ревизия кан. PVC Ø110 мм (10 уп) ТМ ""Firat""","39,15",19.12.2023
108607,КАНАЛИЗАЦИЯ,НАРУЖНЫЕ ТРУБЫ И ФИТИНГИ 200 ММ,"Ревизия кан. PP Ø 200 мм (оранж) ТМ ""ASG""","1524,1",19.12.2023
109075,КАНАЛИЗАЦИЯ,ВНУТРЕНИЕ ТРУБЫ И ФИТИНГИ 110 ММ,"Ревизия кан. PP Ø110 мм (20 уп) ТМ ""ASG""","39,15",19.12.2023
109484,КАНАЛИЗАЦИЯ,СЛИВНЫЕ ТРАПЫ,Трап вертикальный D50 с сух.затвор.решетка пласт.100х100мм (серый),"23,65",19.12.2023
77303,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ5050М ручка,"424,7",19.12.2023
76376,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ4050М ручка,319,19.12.2023
77947,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ4545М ручка,"299,35",19.12.2023
80724,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ6060М ручка,"508,65",19.12.2023
71987,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная накладная с ручкой-задвижкой АБС 150х100,"22,25",19.12.2023
78605,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ4060М ручка,"423,85",19.12.2023
79494,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ1515М ручка,"127,2",19.12.2023
81215,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ1520М ручка,"73,6",19.12.2023
103534,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,"Люк под плитку, алюминиевый, съемный, нажимной, ограничитель-цепочка, 300х200, TDM","453,4",19.12.2023
80723,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ2020М ручка,"80,9",19.12.2023
72070,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная накладная с ручкой-задвижкой АБС 150х150,"22,15",19.12.2023
73946,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная накладная с ручкой-задвижкой АБС 200х250,"33,35",19.12.2023
103537,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,"Люк под покраску короб, алюминиевый, нажимной, 200х200, TDM","222,1",19.12.2023
74638,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная Л1520,"44,4",19.12.2023
75367,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ2025М ручка,"78,5",19.12.2023
76026,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная Л2025,"63,05",19.12.2023
78137,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ3040М ручка,"242,2",19.12.2023
79966,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ4040М ручка,"284,35",19.12.2023
81884,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,Люк-дверца ревизионная ЛТ2525М ручка,"98,45",19.12.2023
103535,РЕВИЗИОННЫЕ ЛЮКИ,РЕВИЗИОННЫЕ ЛЮКИ,"Люк под плитку, алюминиевый, съемный, нажимной, ограничитель-цепочка, 200х300, TDM","453,15",19.12.2023
108825,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 22, стенка 10 мм 1ед=2м. 248 м/уп","7,05",19.12.2023
108826,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 28, стенка 10 мм 1ед=2м. 188 м/уп","9,9",19.12.2023
108827,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 35, стенка 10 мм 1ед=2м. 140 м/уп","13,6",19.12.2023
109513,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 65, стенка 10 мм 1ед=2м. 60 м/уп",16,19.12.2023
108828,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 42, стенка 10 мм 1ед=2м. 110 м/уп","14,8",19.12.2023
109512,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 54, стенка 10 мм 1ед=2м. 76 м/уп","15,45",19.12.2023
109608,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 100, стенка 10 мм 1ед=2м. 24 м/уп","28,75",19.12.2023
109607,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,"Трубная изоляция THERMAFLEX 89, стенка 10 мм 1ед=2м. 36 м/уп","23,8",19.12.2023
81469,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,Трубная изоляция Izoflex 63 стенка 9 мм 1ед=2м. 30шт/уп ABRISO ®,"52,8",19.12.2023
80024,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,ИЗОЛЯЦИЯ ДЛЯ ТРУБ,Трубная изоляция Izoflex 54 стенка 9 мм 1ед=2м. 35шт/уп ABRISO ®,"40,6",19.12.2023
104897,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,"Люк полимерно-песчанный А15 (Нагрузка 1,5 тн) Черный","649,5",19.12.2023
104891,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,"Люк полимерно-песчанный А15 (Нагрузка 1,5 тн) Зеленый","649,5",19.12.2023
104887,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,КАНАЛИЗАЦИОННЫЕ ЛЮКИ,"Люк полимерно-песчанный ""Садовый"" (Нагрузка 0,7 тн) Черный",422,19.12.2023
